안전인증번호,인증업체코드,업체명,인증업체주소,접수번호,인증서발행일,적용안전기준,인증서상태,모델명,파생모델명,인증품목명,인증구분,제조국가
ABA71-D002-20001,919920056,후지테크코리아,인천광역시 남동구 호구포로 151,C400020220526007,2022-10-26,승강기안전기준 별표 22,회수,FP17XFM35A09-11B,"FP17XNUMEN5, FP17XNUMEN2",엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H028-22001,919971145,신우프론티어,경기도 수원시 권선구 산업로 156번길 171-34,C400020220713021,2022-10-26,승강기안전기준 별표 22,회수,SW MRL,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H011-20001,920040021,그린엘리베이터,경기도 평택시 오성면 오성산단로 36-19,C400020221024010,2022-10-27,승강기안전기준 별표 22,회수,GREL-M-1.0,GREL-M-2.0,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H011-21001,920040021,그린엘리베이터,경기도 평택시 오성면 오성산단로 36-19,C400020221024011,2022-10-27,승강기안전기준 별표 22,회수,GREL-MMR-1.0,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H011-22001,920040021,그린엘리베이터,경기도 평택시 오성면 오성산단로 36-19,C400020221024012,2022-10-27,승강기안전기준 별표 22,회수,GREL-TESS-1.0,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H010-20001,920150001,엘엠엘리베이터,경기도 김포시 통진읍 옹정로 60,C400020221024020,2022-11-01,승강기안전기준 별표 22,반납,LM-ST,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H007-22001,920020121,명원엘리베이터,경기도 파주시 파평면 파평산로 407번길 6-17,C400020220819009,2022-11-03,승강기안전기준 별표 22,회수,MW-MOR417,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-20004,919920034,티케이엘리베이터코리아,서울특별시 양천구 목동서로 201,C400020221005024,2022-11-03,승강기안전기준 별표 22,반납,META-L1-B,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D003-20002,920020007,한국미쓰비시엘리베이터,서울특별시 영등포구 국회대로 76길 22(여의도동),C400020220516013,2022-11-04,승강기안전기준 별표 22,회수,K-NP-MRL-P1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D002-20001,919920056,후지테크코리아,인천광역시 남동구 호구포로 151,C400020220714013,2022-11-07,승강기안전기준 별표 22,회수,FP17XFM35A09-11B,"FP17XNUMEM5, FP17XNUMEM2",엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-22002,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400020221031023,2022-11-08,승강기안전기준 별표 22,회수,META,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-J003-20002,919920035,현대엘리베이터,충청북도 충주시 충주산단1로 128,C400020220907054,2022-11-10,승강기안전기준 별표 22,회수,WBHS-GX,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-19008,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400020221027011,2022-11-14,승강기안전기준 별표 22,회수,ENTA-A,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-19016,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400020221027010,2022-11-14,승강기안전기준 별표 22,반납,META-R2-A,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA73-R009-22001,920020007,한국미쓰비시엘리베이터,서울특별시 영등포구 국회대로 76길 22(여의도동),C400020221011017,2022-11-14,(종전)「승강기 안전검사기준」별표 3,회수,E-ES-ID-K(160),,에스컬레이터 > 에스컬레이터 > 일반형,모델,중국
ABA71-H005-20001,920040006,새한엘리베이터,"서울특별시 금천구 디지털로 130(가산동, 남성프라자)",C400020220916012,2022-11-15,승강기안전기준 별표 22,회수,SSS-817,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H005-20002,920040006,새한엘리베이터,"서울특별시 금천구 디지털로 130(가산동, 남성프라자)",C400020220916013,2022-11-15,승강기안전기준 별표 22,회수,SSS-1826,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H005-20003,920040006,새한엘리베이터,"서울특별시 금천구 디지털로 130(가산동, 남성프라자)",C400020220916014,2022-11-15,승강기안전기준 별표 22,회수,SSM-826,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H017-21001,920170051,우주공업사,경기도 포천시 내촌면 금강로2018번길 43,C400020221115021,2022-11-16,승강기안전기준 별표 22,회수,MWJ 11,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H017-21002,920170051,우주공업사,경기도 포천시 내촌면 금강로2018번길 43,C400020221115022,2022-11-16,승강기안전기준 별표 22,반납,MWJ70,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-B001-20002,919990091,한림기업,부산광역시 기장군 장안읍 반룡산단1로 55,C400020221116010,2022-11-17,승강기안전기준 별표 22,회수,HL-MR-1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-B003-22001,920010045,영진엘리베이터,부산광역시 기장군 장안읍 오리산단7로 25,C400020220818012,2022-11-17,승강기안전기준 별표 22,회수,CRUZE1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D001-22001,919920075,오티스엘리베이터,서울특별시 영등포구 국제금융로 10,C400020220919005,2022-11-17,승강기안전기준 별표 22,회수,ACD5 MRL GU1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D003-22001,920020007,한국미쓰비시엘리베이터,서울특별시 영등포구 국회대로 76길 22(여의도동),C400020220907030,2022-11-17,승강기안전기준 별표 22,반납,K-MR-H,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H010-20001,920150001,엘엠엘리베이터,경기도 김포시 통진읍 옹정로 60,C400020221117001,2022-11-17,승강기안전기준 별표 22,반납,LM-ST,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H029-22001,920190040,정일산업,경기도 시흥시 공단1대로 196번길 38,C400020220630025,2022-11-17,승강기안전기준 별표 22,회수,ECO 100,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-J003-20007,919920035,현대엘리베이터,충청북도 충주시 충주산단1로 128,C400020221111033,2022-11-17,승강기안전기준 별표 22,회수,GTLX-GH-1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-J003-20008,919920035,현대엘리베이터,충청북도 충주시 충주산단1로 128,C400020221111034,2022-11-17,승강기안전기준 별표 22,회수,GTSS-GH-1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-M004-22001,920100030,신금성엘리베이터,대구광역시 북구 동변로24길 66-6,C400020221115020,2022-11-17,승강기안전기준 별표 22,회수,SG-R,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-19008,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400020221114013,2022-11-18,승강기안전기준 별표 22,회수,ENTA(MHC2),"ENTA-B, ENTA-C, ENTA-D",엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-19010,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400020221114015,2022-11-18,승강기안전기준 별표 22,회수,META-R(MHC2),"META-R1-A, META-R2-A, META-R2-C, META-R2-D, META-R2-E,  ",엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-19012,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400020221114014,2022-11-18,승강기안전기준 별표 22,회수,META-L(MHC2),META-L1-B,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H009-20001,920170005,동원엘리베이터(구.한신),경기도 김포시 대곶면 율마로151번길 52 ,C400020221116015,2022-11-21,승강기안전기준 별표 22,회수,HS-MRL,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H009-22001,920170005,동원엘리베이터(구.한신),경기도 김포시 대곶면 율마로151번길 52 ,C400020221116016,2022-11-21,승강기안전기준 별표 22,회수,HS-MR-515,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H017-21001,920170051,우주공업사,경기도 포천시 내촌면 금강로2018번길 43,C400020221122006,2022-11-23,승강기안전기준 별표 22,회수,MWJ 11,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H017-21002,920170051,우주공업사,경기도 포천시 내촌면 금강로2018번길 43,C400020221122005,2022-11-23,승강기안전기준 별표 22,반납,MWJ70,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H022-21001,920040033,한림승강기,경기도 김포시 통진읍 가현로 4번길 99,C400020221121026,2022-11-23,승강기안전기준 별표 22,반납,HLVF-PT00,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-R001-22001,919890001,쉰들러엘리베이터,경기도 시흥시 산기대학로 60,C400020221103010,2022-11-23,승강기안전기준 별표 22,회수,ES-MRL,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,중국
ABA71-O001-20001,919950927,대명엘리베이터,전라남도 장성군 동화면 용정기산길 28,C400020221121022,2022-11-28,승강기안전기준 별표 22,회수,LALUZ-DI,LALUZ-ER,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-O001-20002,919950927,대명엘리베이터,전라남도 장성군 동화면 용정기산길 28,C400020221121024,2022-11-28,승강기안전기준 별표 22,회수,ORMI,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-O001-20003,919950927,대명엘리베이터,전라남도 장성군 동화면 용정기산길 28,C400020221121021,2022-11-28,승강기안전기준 별표 22,반납,BAJO,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-O001-20004,919950927,대명엘리베이터,전라남도 장성군 동화면 용정기산길 28,C400020221121023,2022-11-28,승강기안전기준 별표 22,회수,LALUZ-TS,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D003-21001,920020007,한국미쓰비시엘리베이터,서울특별시 영등포구 국회대로 76길 22(여의도동),C400020221011018,2022-11-29,승강기안전기준 별표 22,회수,K-NZ-MRL-XL,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D004-22001,919961106,지에스이엘리베이터,인천광역시 서구 가현산로 46번길 69(대곡동),C400020220729023,2022-11-29,승강기안전기준 별표 22,회수,GSE-MR,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-J003-19001,919920035,현대엘리베이터,충청북도 충주시 충주산단1로 128,C400020221125015,2022-11-30,(종전)「승강기 안전검사기준」별표 1,회수,WBHS(E),,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-O002-21001,920020076,삼성엘리베이터,전남 순천시 서면 백강로 801,C400020221129002,2022-11-30,승강기안전기준 별표 22,회수,SSEL-MRL-P0,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H004-19001,920110048,대한특수승강기,경기도 광주시 오포읍 오포로 610,C400020221124033,2022-12-01,승강기안전기준 별표 22,반납,DH-MP,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-L001-21001,920140015,지앤디산업,경상북도 구미시 임수로 30-12(임수동) ,C400020221130004,2022-12-01,승강기안전기준 별표 22,회수,GND-R,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-L002-22001,920090044,한국승강기블루,부산광역시 북구 금곡대로104번길 10 (덕천동),C400020221129013,2022-12-01,승강기안전기준 별표 22,회수,BLUE-R,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-N002-20001,919930247,한독엘리베이터,전라북도 완주군 삼례읍 별산농원길 77-24,C400020221129006,2022-12-02,승강기안전기준 별표 22,회수,HD-01,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-N002-20002,919930247,한독엘리베이터,전라북도 완주군 삼례읍 별산농원길 77-24,C400020221129007,2022-12-02,승강기안전기준 별표 22,반납,HD-02,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-B002-20001,920130015,동남엘리베이터,부산광역시 강서구 녹산산단335로 48,C400020221128008,2022-12-05,승강기안전기준 별표 22,회수,DN-MRL26,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-B002-20002,920130015,동남엘리베이터,부산광역시 강서구 녹산산단335로 48,C400020221128009,2022-12-05,승강기안전기준 별표 22,반납,DN-MRL3,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-B002-20003,920130015,동남엘리베이터,부산광역시 강서구 녹산산단335로 48,C400020221129018,2022-12-05,승강기안전기준 별표 22,회수,DN-MR1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-E001-22001,919981614,목송엘리베이터,광주광역시 서구 무진대로 567,C400020221124011,2022-12-06,승강기안전기준 별표 22,회수,MSEL-MR-P1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H018-21001,919961106,광진엔지니어링,경기도 김포시 월곶면 김포대로 2709-11,C400020221116005,2022-12-06,승강기안전기준 별표 22,반납,GJ-MRL,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H018-21002,919961106,광진엔지니어링,경기도 김포시 월곶면 김포대로 2709-11,C400020221116006,2022-12-06,승강기안전기준 별표 22,반납,GJ-MR,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H030-20002,920040022,문앤썬엘리베이터,경기도 안산시 단원구 산단로 288 (원시동) 768-12,C400020221007016,2022-12-06,승강기안전기준 별표 22,회수,MSMR26,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-22001,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400020221031022,2022-12-06,승강기안전기준 별표 22,회수,ENTA,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-B001-22001,919990091,한림기업,부산광역시 기장군 장안읍 반룡산단1로 55,C400020221019024,2022-12-07,승강기안전기준 별표 22,회수,HL-MRL-3,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H031-22001,920010072,KR승강기,경기도 김포시 대곶면 대곶남로 401번길 117-57,C400020220930002,2022-12-07,승강기안전기준 별표 22,회수,KR320S,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-19010,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400020221124046,2022-12-07,승강기안전기준 별표 22,회수,MTA-R(MHC2),"META-R1-A, META-R2-A, META-R2-C, META-R2-D, META-R2-E",엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H008-20001,919930250,한진엘리베이터,경기도 김포시 대곶면 종생로 78-39,C400020221205005,2022-12-12,승강기안전기준 별표 22,회수,HJH-817,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H008-20002,919930250,한진엘리베이터,경기도 김포시 대곶면 종생로 78-39,C400020221205006,2022-12-12,승강기안전기준 별표 22,회수,HJM-817,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-J004-21001,919930156,대오정공,충청북도 음성군 대소면 소석리 38,C400020221201009,2022-12-12,승강기안전기준 별표 22,회수,SKYDREAM,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H009-20001,920170005,동원엘리베이터(구.한신),경기도 김포시 대곶면 율마로151번길 52 ,C400020221209006,2022-12-13,승강기안전기준 별표 22,회수,HS-MRL,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H009-22001,920170005,동원엘리베이터(구.한신),경기도 김포시 대곶면 율마로151번길 52 ,C400020221209007,2022-12-13,승강기안전기준 별표 22,회수,HS-MR-515,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H019-21001,920190060,한국승강기,경기도 김포시 승가로 37-40 (풍무동),C400020221110010,2022-12-13,승강기안전기준 별표 22,반납,HK-MRL-8-17,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-M006-22004,920210041,서울경기북부엘리베이터,서울특별시 마포구 성암로 189 11층,C400020221025018,2022-12-13,승강기안전기준 별표 22,정상,KG-40,,엘리베이터 > 유압식 엘리베이터 > 일반형,모델,한국
ABA71-D001-21002,919920075,오티스엘리베이터,서울특별시 영등포구 국제금융로 10,C400020221125025,2022-12-14,승강기안전기준 별표 22,회수,ACD5 MRL GR,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D003-20003,920020007,한국미쓰비시엘리베이터,서울특별시 영등포구 국회대로 76길 22(여의도동),C400020221207021,2022-12-16,(종전)「승강기 안전검사기준」별표 1,회수,E-NP-MR-P1K,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D003-20004,920020007,한국미쓰비시엘리베이터,서울특별시 영등포구 국회대로 76길 22(여의도동),C400020221207022,2022-12-16,(종전)「승강기 안전검사기준」별표 1,반납,E-NP-MR-21,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D003-20005,920020007,한국미쓰비시엘리베이터,서울특별시 영등포구 국회대로 76길 22(여의도동),C400020221207023,2022-12-16,(종전)「승강기 안전검사기준」별표 1,반납,E-NP-MR-21W,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H023-21001,920210021,서울엘리베이터,경기도 시흥시 엠티브이28로 20번길 7,C400020221122029,2022-12-16,승강기안전기준 별표 22,회수,SEL-MMR-1.0,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H023-21002,920210021,서울엘리베이터,경기도 시흥시 엠티브이28로 20번길 7,C400020221122030,2022-12-16,승강기안전기준 별표 22,회수,SEL-M-2.0,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H023-22001,920210021,서울엘리베이터,경기도 시흥시 엠티브이28로 20번길 7,C400020221122028,2022-12-16,승강기안전기준 별표 22,회수,SEL-TESS-1.0,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA73-R002-21001,919920075,오티스엘리베이터,서울특별시 영등포구 국제금융로 10,C400020221104029,2022-12-19,승강기안전기준 별표 24,회수,XO21NP,,에스컬레이터 > 에스컬레이터 > 일반형,모델,중국
ABA71-D001-20001,919920075,오티스엘리베이터,서울특별시 영등포구 국제금융로 10,C400020221005023,2022-12-19,승강기안전기준 별표 22,회수,ACD4 MR GM2,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K005-21001,920210026,지에스엘리베이터,충청남도 아산시 둔포면 아산밸리동로 278-2,C400020221130032,2022-12-20,승강기안전기준 별표 22,반납,GMC1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D002-19002,919920056,후지테크코리아,인천광역시 남동구 호구포로 151,C400020220714014,2022-12-20,승강기안전기준 별표 22,회수,FP17XFM55A12-12A,"FP17XNUMEN, FP17XWTYF328",엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-19002,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400020221124051,2022-12-21,(종전)「승강기 안전검사기준」별표 1,회수,Elexess2,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-20005,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400020221124048,2022-12-21,(종전)「승강기 안전검사기준」별표 1,회수,Evo1(MHC2),,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-20006,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400020221124052,2022-12-21,(종전)「승강기 안전검사기준」별표 1,회수,TK-50L,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-21001,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400020221124050,2022-12-21,(종전)「승강기 안전검사기준」별표 1,회수,Elexess2(EX),,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D003-20001,920020007,한국미쓰비시엘리베이터,서울특별시 영등포구 국회대로 76길 22(여의도동),C400020221207025,2022-12-22,(종전)「승강기 안전검사기준」별표 1,반납,E-NP-MRL-P1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D003-20006,920020007,한국미쓰비시엘리베이터,서울특별시 영등포구 국회대로 76길 22(여의도동),C400020221207024,2022-12-22,(종전)「승강기 안전검사기준」별표 1,반납,E-NP-MRL-KL,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D003-20007,920020007,한국미쓰비시엘리베이터,서울특별시 영등포구 국회대로 76길 22(여의도동),C400020221207020,2022-12-22,승강기안전기준 별표 22,회수,K-NP-MR-P1K,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-N001-20001,920100013,성원엘리베이터,전라북도 전주시 덕진구 신흥안길 52,C400020221220008,2022-12-22,승강기안전기준 별표 22,회수,SW-MRL-1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-N001-20002,920100013,성원엘리베이터,전라북도 전주시 덕진구 신흥안길 52,C400020221219003,2022-12-22,승강기안전기준 별표 22,회수,SW-MR-1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-N001-21001,920100013,성원엘리베이터,전라북도 전주시 덕진구 신흥안길 52,C400020221222009,2022-12-22,승강기안전기준 별표 22,회수,SW-MRL-2,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-J002-21001,920180060,다원엘리베이터,충청북도 청주시 오창읍 원리1길 19,C400020221219007,2022-12-23,승강기안전기준 별표 22,회수,DAWON-MRL,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-J002-21002,920180060,다원엘리베이터,충청북도 청주시 오창읍 원리1길 19,C400020221219006,2022-12-23,승강기안전기준 별표 22,회수,DAWON-MR,DAWON-MRS,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA72-D001-21001,919920095,도남엔지니어링,인천광역시 서구 대곡로 208,C400020221206031,2022-12-23,승강기안전기준 별표 22,반납,DN-HYD-FC,DN-HYD-FC2,엘리베이터 > 유압식 엘리베이터 > 일반형,모델,한국
ABA71-D004-21001,919961106,지에스이엘리베이터,인천광역시 서구 가현산로 46번길 69(대곡동),C400020221216020,2022-12-26,승강기안전기준 별표 22,회수,GSE-MRL,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H015-20001,919981611,한테크,경기도 광명시 광명로 770,C400020221215010,2022-12-26,승강기안전기준 별표 22,회수,HTEL-P17,HTEL-P33,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H020-21001,920090053,케이이에스,"경기도 김포시 대곶면 율생중앙로205번길 104, 가,나,다,라,마동",C400020221213021,2022-12-26,승강기안전기준 별표 22,회수,KES-MRL,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-J003-20010,919920035,현대엘리베이터,충청북도 충주시 충주산단1로 128,C400020221221007,2022-12-26,(종전)「승강기 안전검사기준」별표 1,반납,SUVF(E),,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-O002-21001,920020076,삼성엘리베이터,전남 순천시 서면 백강로 801,C400020221216019,2022-12-26,승강기안전기준 별표 22,회수,SSEL-MRL-P0,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-O002-21002,920020076,삼성엘리베이터,전남 순천시 서면 백강로 801,C400020221216018,2022-12-26,승강기안전기준 별표 22,회수,SSEL-MR-P0,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H003-20001,919920056,대성아이디에스,경기도 양주시 칠봉산로228번길 156-14,C400020221222008,2022-12-27,승강기안전기준 별표 22,회수,KDS70,KDS71,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-19003,919920034,티케이엘리베이터코리아,서울특별시 양천구 목동서로 201,C400020221124047,2022-12-27,(종전)「승강기 안전검사기준」별표 1,정상,GL1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-19006,919920034,티케이엘리베이터코리아,서울특별시 양천구 목동서로 201,C400020221124049,2022-12-27,(종전)「승강기 안전검사기준」별표 1,정상,Evo1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-19014,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400020221124053,2022-12-27,(종전)「승강기 안전검사기준」별표 1,회수,GL1(MHC2),,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-k001-20008,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400020221124045,2022-12-27,승강기안전기준 별표 22,회수,ZETA1-C,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D001-19004,919920075,오티스엘리베이터,서울특별시 영등포구 국제금융로 10,C400020221219009,2022-12-29,(종전)「승강기 안전검사기준」별표 1,회수,ACD4 MRL_GR,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D001-21002,919920075,오티스엘리베이터,서울특별시 영등포구 국제금융로 10,C400020221219008,2023-01-02,승강기안전기준 별표 22,회수,ACD5 MRL GR,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H008-20001,919930250,한진엘리베이터,경기도 김포시 대곶면 종생로 78-39,C400020221229016,2023-01-02,승강기안전기준 별표 22,회수,HJH-817,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H008-20002,919930250,한진엘리베이터,경기도 김포시 대곶면 종생로 78-39,C400020221229017,2023-01-02,승강기안전기준 별표 22,회수,HJM-817,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-23001,919920034,티케이엘리베이터코리아,서울특별시 양천구 목동서로 201,C400020221121047,2023-01-02,승강기안전기준 별표 22,회수,META-R3-A,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA73-R010-20001,919920075,오티스엘리베이터,서울특별시 영등포구 국제금융로 10,C400020221207027,2023-01-02,승강기안전기준 별표 24,회수,LINK,,에스컬레이터 > 에스컬레이터 > 일반형,모델,중국
ABA74-R006-20001,919920075,오티스엘리베이터,서울특별시 영등포구 국제금융로 10,C400020221207028,2023-01-02,승강기안전기준 별표 24,회수,XOP,,에스컬레이터 > 무빙워크 > 일반형,모델,중국
ABA71-B002-20002,920130015,동남엘리베이터,부산광역시 강서구 녹산산단335로 48,C400020221227014,2023-01-03,승강기안전기준 별표 22,반납,DN-MRL3,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-B002-20003,920130015,동남엘리베이터,부산광역시 강서구 녹산산단335로 48,C400020221227015,2023-01-03,승강기안전기준 별표 22,회수,DN-MR1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D006-22001,920100051,대륜엘리스,"서울특별시 금천구 디지털로 130, 712호",C400020221228009,2023-01-03,승강기안전기준 별표 22,회수,DR-MRL,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
